sample,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL2-A,FL4-H,Time
1,478,91,3.311609354379468,57.481857244798555,3.026484237885337,8,10.204639194228905,202
1,1023,1023,10000,4027.9408927241957,132.79054563714945,877,367.28643394631945,202
1,234,34,2.2689045538915216,2.668071467227808,3.623596111531801,0,2.1690316273732364,202
1,170,458,3425.325575631402,217.88178213330508,1,41,9.07751059369505,202
1,435,84,8.00250227816105,591.8866085704472,4.747247098558499,128,288.02689330312637,202
1,120,176,32.01668359362323,1307.147316563304,4.538282177656346,450,7.859694570739155,202
1,601,223,581.3241661386169,1551.0144208844401,51.13283852113242,344,647.6482530909822,202
1,280,55,15.580122570458364,721.5393478615223,7.789249250375251,156,1.3338966739233034,202
1,218,354,2614.5671752282037,206.42415159084237,3.3415592730931514,57,9.581360370120452,202
1,148,263,3074.5462903726443,439.75041310513774,5.5323927175622,98,9.668013393935633,202
1,299,85,1.5405765554188262,18.654011429099242,2.3101297000831598,0,3.3415592730931514,202
1,197,184,12.665994531543925,1637.1039121749254,4.833502800813685,373,26.028238063025306,202
1,144,241,2346.8156915408467,128.0934378652548,2.867332160548916,28,7.379640244793724,202
1,144,31,1.0844027639161342,2.2284150861678333,4.338515500970489,0,1.0942100120413492,204
1,217,59,1,1,1.5545094012558458,0,1.1343340218056186,204
1,98,34,5.482806671455711,1.1343340218056186,1,0,1,204
1,208,418,1759.3684259203594,102.27633831287639,2.9724754715597843,16,3.722802442901899,204
1,72,245,3304.1639123113996,109.91468471134935,1.8116091942004142,21,7.118605354235147,204
1,169,72,6.275581281520446,443.7274791529161,6.623909184087666,98,4.0370172585965545,204
1,287,32,1.4464812399809683,1.9294565149030696,1,0,1.4595630956355332,204
1,78,122,570.9502145232882,32.59841474641885,1.4079349836552304,0,1.982280918200254,204
1,494,92,48.44394380663951,133.9914922531864,2.527767046945072,25,3.1944700959985375,204
1,151,155,49.32415212659853,608.0912012502147,3.7564711576023706,132,13.735039477752878,204
1,500,107,2.373376123106136,120.26974848152665,2.2084421198857496,23,12.552471030793162,204
1,259,80,728.0648895256073,18.48681818776299,1.3338966739233034,0,2.8161635237860714,204
1,125,49,1.1759293543889509,75.98763238214934,1.0942100120413492,14,2.3310223203567615,204
1,429,183,122.45500477848215,1034.3386580610872,1.4860828105747503,225,1,204
1,158,75,5.147927874669685,47.579443140094114,1.1865643613623453,6,1.382809846513615,204
1,252,431,2591.1331829001056,169.33198636255682,1,31,8.83561042902456,207
1,231,189,11.267002914203621,401.8884933110263,1.2751810420694936,88,16.895127977557195,207
1,353,164,12.552471030793162,1,2.036551540970202,0,1.9645140173268099,207
1,112,41,1.1653896674647735,1,1.8780397917979723,0,1,207
1,303,735,3583.044478942428,172.40868515129338,3.2525124215280456,33,9.668013393935633,207
1,127,44,16.151436105580693,5.147927874669685,5.101787732062684,0,1.0942100120413492,207
1,270,462,2284.2770586882093,81.66264839962837,3.7564711576023706,11,6.6838152661163015,207
1,99,187,1342.934221572895,35.992103880951845,2.6922012829804105,2,2.9993582917311614,207
1,540,114,1,1,2.5506279612262257,0,85.42279997140682,207
1,128,248,1417.4741629268049,80.93071774042775,2.054969943197392,12,2.4164994785928084,207
1,405,193,90.97965414049393,76.67485818977094,8.996150162176471,12,6.332337115059233,207
1,113,30,1,1,1.7163430887406312,0,1,207
1,110,97,2.8161635237860714,28.99783613766877,5.3366992312063095,1,1.685714291255454,207
1,100,196,9.668013393935633,734.649447644077,31.445333655275167,174,20.22846155183837,207
1,336,60,43.482917005420475,586.5816133973423,11.065938946988735,126,227.91413525441897,207
1,69,458,6.505702996589052,8.756418114147527,5.384963893812917,0,4.579326023042523,211
1,60,20,4.338515500970489,20.047156738825244,1.861207189258695,1,1,211
1,70,80,3.223360617032344,20.970226825314448,3.722802442901899,0,1.6556320763513133,211
1,289,56,1,728.0648895256073,27.72140573304932,155,335.6635654074422,211
1,60,195,1977.824185488234,96.02950541026686,1,16,6.928906670918847,211
1,156,186,318.0122084130735,312.33715918008767,5.7352621639905985,67,10.674511171902683,211
1,94,17,1.7318655524408244,1,1,0,3.311609354379468,211
1,350,650,9733.517067070672,581.3241661386169,1.7009597506665493,108,26.740835695538134,211
1,256,40,1,67.59460327895378,1,10,1,211
1,539,241,46.31153218458247,1111.5866031276498,132.79054563714945,235,62.89722370799012,211
1,434,114,8.221593718918115,782.4392630952797,20.970226825314448,167,282.88694346259695,211
1,135,50,1,1.4206682301834965,2.2084421198857496,0,1,211
1,546,88,10.296929099729216,775.4263716835387,16.297508346206442,166,275.34848922446434,211
1,88,285,15.440480156124496,15.863207563852713,13.249199462797892,0,9.15960684216839,211
1,346,56,19.16471846770308,863.8958506702986,18.654011429099242,186,1.3953158633977607,211
1,163,244,1469.452070758017,64.61921551540384,4.8772165968854635,9,3.402274153895438,213
1,283,40,1.2300749484501172,1.0650511827164075,4.185052204466098,0,1,213
1,135,60,4.185052204466098,5.384963893812917,2.8416326717428775,0,1,213
1,212,69,30.06116899655925,1379.7008956979769,17.83289680374654,305,111.91179337687755,213
1,452,138,1.2081237915195335,77.36829921026147,4.747247098558499,13,36.97749090379287,213
1,182,449,5136.353864978365,227.91413525441897,6.219334142415033,43,13.249199462797892,213
1,72,148,1283.8207738079818,65.79332246575679,3.790444369349615,8,6.805257686861128,213
1,60,31,1.2751810420694936,12.217969101213544,1.5685682545881992,0,1,213
1,466,87,3.6563676124481397,5.43366505800142,8.00250227816105,0,1,213
1,142,216,12.217969101213544,560.7613900338997,8.600156490889816,125,20.970226825314448,213
1,179,308,409.19065675420325,93.4704829853188,1.3704159192734051,15,5.241463796598737,213
1,124,208,2992.6148790840957,125.80756157787816,2.5736956277088527,18,8.600156490889816,213
1,459,179,2.5736956277088527,47.152995383813824,6.564540031719882,6,4.497606202396823,213
1,148,74,31.16349361895333,8.996150162176471,5.892281407091261,0,2.3101297000831598,213
1,193,70,1.6706054747205725,282.88694346259695,9.668013393935633,60,1,213
1,147,27,5.632914221730313,2.130324430141181,1.861207189258695,0,1.5405765554188262,215
1,92,113,11.999934779441778,102.27633831287639,4.965833796260391,21,1,215
1,121,243,1727.9718248719817,55.44859141919337,3.281927872511474,5,1.5405765554188262,215
1,487,122,5.147927874669685,75.30656608133104,6.505702996589052,13,17.047926105426942,215
1,376,92,7.930776992703182,341.7624467074045,1,73,44.27298532597312,215
1,332,53,2.352103891745048,468.3566975776557,2.3310223203567615,102,175.54128640500394,215
1,87,233,979.9464547120259,95.1688066627356,2.4604063693018694,18,2.6204587135879382,215
1,191,207,14.760819155226619,1131.783715491855,8.446683415938598,241,32.01668359362323,215
1,94,121,1443.2291377181866,33.79377861367579,1.1865643613623453,0,5.3366992312063095,215
1,206,34,1.1653896674647735,2.6441579235689505,2.2284150861678333,0,1.2300749484501172,215
1,144,213,30.06116899655925,920.0932975001986,12.78054472936422,233,26.263635276533325,215
1,531,815,6668.788143641326,531.2729364028601,1,119,26.740835695538134,215
1,289,601,4064.369254107182,200.9233002565048,5.7352621639905985,37,8.83561042902456,215
1,207,258,11.471720138417833,653.505529858691,5.582427215732716,146,23.153352338605863,215
1,149,76,5.839469730039315,37.98985572120782,4.147542179028106,4,2.7909226521663495,215
1,207,39,3.223360617032344,2.352103891745048,4.0370172585965545,0,1.2524249496828939,218
1,617,253,15.302089336814529,1367.3348335400847,221.84061253255405,299,60.672403884471414,218
1,69,136,903.6738814396949,65.79332246575679,1.0942100120413492,9,5.241463796598737,218
1,597,191,27.972115813704182,689.7785379387658,4.261093035999904,152,1.0366693864273957,218
1,208,28,12.896130909616685,540.92596673122,9.932702976032534,120,1.3338966739233034,218
1,588,145,8.996150162176471,35.66951179220785,4.538282177656346,3,16.593627970533277,218
1,90,6,1,1,1,0,1,218
1,605,166,13.735039477752878,225.8713733978409,8.147904748154893,48,16.593627970533277,218
1,186,164,19.86747693496753,1238.4090729565453,7.581679051819495,270,34.09940672804542,218
1,229,125,5.241463796598737,89.3560874886858,1,15,1.018169625567074,218
1,63,214,7.581679051819495,2.248568686290629,2.6441579235689505,0,1.0366693864273957,218
1,81,146,586.5816133973423,32.89323208970212,1.582754255017161,4,3.1658385165802594,218
1,926,447,489.9221526181464,1295.4315417772289,138.9048780606019,278,78.06801165348759,218
1,218,416,3748.025539357177,161.87830965227974,4.747247098558499,31,9.668013393935633,218
1,309,665,7166.836027828716,420.3934240157964,4.833502800813685,88,15.02901771234038,218
1,191,92,5.892281407091261,190.35745615898014,1.7163430887406312,38,5.147927874669685,220
1,550,108,3.0538555088334154,92.63272039044861,5.839469730039315,18,18.992947832089893,220
1,392,76,8.147904748154893,320.88828429422625,1,68,1,220
1,238,209,22.94583214703714,1791.3354914538666,14.628520040437252,410,38.33343280685956,220
1,303,105,2.2084421198857496,44.27298532597312,2.6204587135879382,5,2.9724754715597843,220
1,346,203,2243.5132627492903,586.5816133973423,9.581360370120452,128,5.010744382814623,220
1,397,109,11.471720138417833,125.80756157787816,5.2888671578802375,23,1.4727632625012197,220
1,1023,1023,10000,6094.614443529073,42.70694775558883,1023,90.97965414049393,220
1,86,163,15.164938894660947,416.6254977729722,10.204639194228905,130,14.894314772172436,220
1,119,109,28.225093295411764,100.45117802047291,1.6556320763513133,19,3.402274153895438,220
1,158,301,1823.883386598594,60.672403884471414,1.7953719996235722,7,6.332337115059233,220
1,279,77,4.000834049244477,647.6482530909822,4.377752673199239,140,15.721027899137114,220
1,333,453,2325.7815175360315,53.00784833599345,1.8780397917979723,3,6.219334142415033,220
1,475,109,6.332337115059233,142.70779729819253,7.789249250375251,27,20.22846155183837,220
1,424,167,5.78713139650923,177.12886715385423,3.9649751448321986,36,1.4079349836552304,220
1,419,296,2939.21052439307,1272.314071494455,2.5051110317749283,272,11.57546941826492,222
1,411,93,30.33303970096302,761.5885921284105,10.77105056036769,167,1.2300749484501172,222
1,179,245,27.72140573304932,825.8687742710456,4.185052204466098,182,27.47294273105524,222
1,350,93,2.3310223203567615,102.27633831287639,2.8161635237860714,19,6.991571124772465,222
1,226,65,2.8416326717428775,565.8328692610854,8.83561042902456,123,3.527033459576571,222
1,87,108,728.0648895256073,11.368900748554458,1,0,6.053599502101206,222
1,490,1023,10000,833.337862563382,17.047926105426942,191,40.827067948525716,222
1,71,23,4.662530662230764,1.5545094012558458,1.4206682301834965,0,1.4727632625012197,222
1,249,609,3364.199333410336,161.87830965227974,3.7564711576023706,29,5.892281407091261,222
1,115,268,1260.910502111033,782.4392630952797,4.8772165968854635,222,14.894314772172436,222
1,142,85,1.3459603241553646,143.9984347108564,5.194485304876955,29,1.8950246269902717,222
1,277,135,24.002371562599862,96.02950541026686,1,17,2.3101297000831598,222
1,415,108,4.2996300059148105,51.13283852113242,1.2983506041341275,6,17.357680539457697,222
1,188,225,8.221593718918115,811.1308307896873,7.31349758281927,177,33.490889800462874,222
1,118,51,1.7163430887406312,7.789249250375251,3.026484237885337,0,1.2524249496828939,222
1,128,34,1,1.861207189258695,1.114091398251884,0,1,225
1,151,61,4.8772165968854635,143.9984347108564,5.7352621639905985,30,1,225
1,71,8,1,1,1.3100927786766214,0,1,225
1,118,188,37.311912246497435,576.1138406291025,11.267002914203621,130,31.16349361895333,225
1,173,191,53.9709810923747,754.7625823038411,2.3101297000831598,161,18.654011429099242,225
1,350,64,22.94583214703714,1091.7499159420975,12.439965024972674,234,1.7318655524408244,225
1,109,286,2992.6148790840957,147.9408046635224,1.2637517764381048,29,9.326033468832199,225
1,312,71,15.302089336814529,1131.783715491855,8.074876241116565,243,1.7792803367036514,225
1,227,164,10.868463043007702,65.20362630934878,4.0370172585965545,11,4.620741065542087,225
1,80,73,5.384963893812917,53.00784833599345,2.8416326717428775,8,1,225
1,159,284,863.8958506702986,50.22035350215222,23.78724173293502,5,5.839469730039315,225
1,150,202,6.389606243621411,754.7625823038411,1,169,26.263635276533325,225
1,178,92,13.012762441640009,82.40119857864588,2.4164994785928084,15,1.3100927786766214,225
1,178,345,1712.484260096108,95.1688066627356,1.3704159192734051,17,4.457294800096526,225
1,228,128,721.5393478615223,1379.7008956979769,24.219447008495926,299,3.824724831989519,225
1,60,126,818.4666303507638,38.33343280685956,4.000834049244477,1,5.839469730039315,228
1,688,1023,46.73036981789212,52.06190305124306,30.88417967464071,7,24.65950529208189,228
1,389,951,7702.079829715195,377.34195298108756,3.9649751448321986,81,23.78724173293502,228
1,148,270,1995.7114624120638,150.62883369035026,6.744263133752843,30,7.054802310718644,228
1,197,49,2.4604063693018694,1.861207189258695,3.824724831989519,0,1.2751810420694936,228
1,514,154,24.43848566661409,741.2935559568208,57.481857244798555,157,39.02993692766079,228
1,235,467,3074.5462903726443,193.81617986128953,1.2983506041341275,36,11.999934779441778,228
1,499,97,3.3717800563729625,70.07325590699625,2.4604063693018694,12,8.295949126585052,228
1,105,31,1,2.8416326717428775,2.7909226521663495,0,1.4995228195298091,228
1,507,189,12.32846739442066,879.5925148059268,11.166018375594831,190,36.97749090379287,228
1,193,84,2.373376123106136,796.6558915346983,17.047926105426942,174,46.31153218458247,228
1,440,257,335.6635654074422,277.83871798870626,1.241199643658838,58,12.665994531543925,228
1,91,28,3.8593153242735214,3.223360617032344,2.9458335982677304,0,1.0090439165700738,228
1,257,265,12.439965024972674,1823.883386598594,11.57546941826492,492,39.739096267542905,228
1,205,70,6.053599502101206,124.67996636412144,2.6441579235689505,24,1.3338966739233034,228
1,346,197,988.8090086915811,2144.7580132836174,29.524715962545578,514,5.101787732062684,231
1,351,73,1.6260866900534394,42.70694775558883,1.4206682301834965,4,13.249199462797892,231
1,158,35,1.4335166351310304,4.921325736881875,1.6407928824139904,0,1,231
1,567,86,11.892381077160415,72.6427992060757,6.564540031719882,11,10.484020445962004,231
1,548,130,23.36274932547374,128.0934378652548,2.130324430141181,24,4.2996300059148105,231
1,515,105,5.056061136966765,113.94518875907518,2.0002085014429065,22,14.111075557898493,231
1,362,66,12.32846739442066,840.8745006670888,8.996150162176471,182,1.018169625567074,231
1,592,218,22.740171929319246,109.91468471134935,2.6204587135879382,20,22.53635501477208,231
1,182,82,30.33303970096302,665.3794806422358,12.552471030793162,147,1.018169625567074,231
1,523,221,6.928906670918847,80.20534727123292,8.295949126585052,14,1.4595630956355332,231
1,75,115,4.579326023042523,28.737932672185128,1,2,1.4595630956355332,231
1,336,86,17.994176034642358,825.8687742710456,1.5970685524504655,177,3.402274153895438,231
1,161,45,1.3704159192734051,4.222901467444693,1,0,1.4995228195298091,231
1,79,146,848.4792994970245,44.67338651156932,3.790444369349615,4,5.056061136966765,231
1,145,95,7.719435321360784,1622.430783527979,26.740835695538134,369,4.0370172585965545,231
1,105,222,17.67306309557253,747.9977530308275,7.247947748081368,174,22.33436488213249,233
1,62,43,1.8780397917979723,1,1.1759293543889509,0,1,233
1,368,68,2.9194305122825193,7.859694570739155,2.867332160548916,0,1.1343340218056186,233
1,320,76,181.97827767015136,715.0722936957665,22.33436488213249,155,1.582754255017161,233
1,131,26,2.373376123106136,8.600156490889816,3.1944700959985375,0,3.281927872511474,233
1,190,83,1,1.0366693864273957,1.2524249496828939,0,1.582754255017161,233
1,195,389,4213.407180869664,175.54128640500394,1,29,9.07751059369505,233
1,107,209,76.67485818977094,1367.3348335400847,7.650247124625226,321,23.36274932547374,233
1,227,96,25.107559269908297,1342.934221572895,11.680156997943149,295,1.2300749484501172,233
1,106,84,6.928906670918847,24.43848566661409,2.3101297000831598,2,2.5051110317749283,233
1,214,156,4.000834049244477,119.19178789595767,3.464092201348252,22,1.4206682301834965,233
1,97,144,5.010744382814623,424.19542706920294,5.482806671455711,111,12.896130909616685,233
1,499,116,7.379640244793724,160.4274174731006,2.716549326773531,30,1.5405765554188262,233
1,92,293,2939.21052439307,105.07644627129291,2.7909226521663495,13,7.650247124625226,233
1,318,71,38.33343280685956,796.6558915346983,68.20592323159589,170,1.4079349836552304,233
1,156,364,1712.484260096108,116.01553017399715,1.982280918200254,20,3.3415592730931514,235
1,373,114,4.147542179028106,49.770235643321115,1.018169625567074,6,3.8942186500838587,235
1,201,131,12.32846739442066,1404.7695443673658,5.2888671578802375,310,2.394840738752913,235
1,127,328,2860.8855802893686,141.4287276844031,1,38,9.755450100468742,235
1,60,31,1,1.7475284000076838,1.1343340218056186,0,2.0735549199176786,235
1,75,169,2591.1331829001056,101.35965009385569,4.457294800096526,15,8.295949126585052,235
1,88,151,1743.599457891562,57.481857244798555,2.036551540970202,4,1.4335166351310304,235
1,210,34,1.5970685524504655,24.88252380060277,1.8950246269902717,2,1.2983506041341275,235
1,144,184,8.756418114147527,586.5816133973423,8.600156490889816,130,17.047926105426942,235
1,211,55,11.368900748554458,789.5155785118634,46.73036981789212,170,1,235
1,108,172,1025.0680283341828,48.44394380663951,1,3,2.5051110317749283,235
1,194,72,10.77105056036769,1318.9690478390985,24.88252380060277,286,1.982280918200254,235
1,142,213,1579.1957721610424,53.487246893903304,4.497606202396823,4,5.482806671455711,235
1,150,88,83.14642814386524,61.221120043308396,1.05550528101563,10,2.018298220252708,235
1,378,271,1579.1957721610424,177.12886715385423,8.600156490889816,32,6.10834775094685,235
1,337,727,3074.5462903726443,344.8533177622105,9.8436775772809,88,22.740171929319246,237
1,699,547,747.9977530308275,1034.3386580610872,54.95161361031079,222,53.00784833599345,237
1,345,339,9.668013393935633,301.2890737098684,2.7411175722433607,65,3.6563676124481397,237
1,121,225,2454.874674247827,93.4704829853188,1.7792803367036514,18,4.747247098558499,237
1,254,220,26.263635276533325,1238.4090729565453,25.794950681135944,270,31.445333655275167,237
1,206,67,2.9458335982677304,734.649447644077,2.9194305122825193,159,3.623596111531801,237
1,145,182,7.31349758281927,636.0907228304632,7.581679051819495,142,30.06116899655925,237
1,61,167,1942.529158033639,118.12348891722426,3.3415592730931514,23,4.662530662230764,237
1,202,447,2223.404973665968,129.2519042304821,3.0538555088334154,22,7.789249250375251,237
1,159,278,50.22035350215222,671.3971171526032,3.527033459576571,145,25.794950681135944,237
1,118,206,1857.0226648110972,75.98763238214934,3.9294376386608425,10,4.338515500970489,237
1,116,31,2.4383540982688285,2.289424337382377,5.5323927175622,0,2.6922012829804105,237
1,118,163,5.194485304876955,338.6992786886006,3.722802442901899,78,18.654011429099242,237
1,733,385,22.13418515821503,1330.897693866265,113.94518875907518,292,48.44394380663951,237
1,253,596,6975.852079376779,1417.4741629268049,26.028238063025306,321,25.56375422074565,237
1,117,60,1.2524249496828939,1.8445254549329044,1.1865643613623453,0,1.4335166351310304,239
1,181,107,2.9993582917311614,223.84692052415252,3.9649751448321986,46,3.464092201348252,239
1,314,73,43.482917005420475,1152.3478018252538,18.48681818776299,249,1.2524249496828939,239
1,123,24,2.130324430141181,2.6922012829804105,3.722802442901899,0,2.373376123106136,239
1,295,49,1.3953158633977607,2.1690316273732364,1.9469063586494382,0,1.2081237915195335,239
1,88,106,12.32846739442066,671.3971171526032,4.41734470314007,162,2.1495909065545673,239
1,80,153,5.482806671455711,1.3581330770336553,1.321941148466029,0,1.6115123071955162,239
1,93,716,1.6706054747205725,1,1.3953158633977607,0,1.9294565149030696,239
1,297,52,10.390053667435131,636.0907228304632,9.668013393935633,139,166.31019243797087,239
1,230,101,2.527767046945072,75.98763238214934,3.281927872511474,14,1.9469063586494382,239
1,507,122,6.053599502101206,73.29977462151207,2.1690316273732364,12,2.4604063693018694,239
1,117,56,1.2637517764381048,775.4263716835387,15.164938894660947,176,3.1658385165802594,239
1,215,217,36.97749090379287,1307.147316563304,5.056061136966765,316,50.22035350215222,239
1,170,42,1.4464812399809683,1,1,0,1.114091398251884,239
1,88,57,17.994176034642358,1043.6931305897938,32.01668359362323,265,1.8279932366103413,239
1,107,135,7.4463810954847975,309.5377258125486,10.390053667435131,68,7.379640244793724,241
1,337,62,12.78054472936422,1101.6236110972627,7.4463810954847975,237,170.86341071986467,241
1,156,183,47.152995383813824,576.1138406291025,6.053599502101206,130,27.72140573304932,241
1,241,436,5671.078894961878,117.06476494972365,4.538282177656346,13,9.8436775772809,241
1,82,111,10.204639194228905,210.1748011332489,3.6894354960846405,51,7.581679051819495,241
1,112,16,2.09230797761688,1,2.5969719162426155,0,1,241
1,98,188,1062.6566439795376,65.79332246575679,1.2300749484501172,11,6.10834775094685,241
1,292,155,3.402274153895438,82.40119857864588,1.7792803367036514,14,4.41734470314007,241
1,275,550,4251.5128838892,282.88694346259695,3.464092201348252,54,16.151436105580693,241
1,333,65,6.623909184087666,971.1633345385446,15.863207563852713,210,275.34848922446434,241
1,228,215,58.0017183660134,1443.2291377181866,5.056061136966765,330,39.739096267542905,241
1,183,85,10.674511171902683,1081.9647173070093,11.680156997943149,235,1.8279932366103413,241
1,520,128,10.296929099729216,85.42279997140682,4.538282177656346,16,25.107559269908297,241
1,90,33,3.8593153242735214,1.0650511827164075,1.7792803367036514,0,1,241
1,812,1023,10000,2591.1331829001056,133.9914922531864,596,329.673520972002,241
1,152,301,3425.325575631402,133.9914922531864,1.1972955504515292,25,10.113176469976008,243
1,150,187,1482.7416726896747,68.8227719108873,1.9469063586494382,9,2.6204587135879382,243
1,187,476,4822.635708340439,212.07560449982986,1,38,12.439965024972674,243
1,160,180,52.53274655891777,570.9502145232882,8.83561042902456,125,13.012762441640009,243
1,561,143,2.1886481684490513,116.01553017399715,4.921325736881875,23,15.440480156124496,243
1,268,565,7702.079829715195,298.588662755141,1.3953158633977607,65,24.002371562599862,243
1,109,299,30.607369181335265,17.202106126817206,25.107559269908297,1,10.578837052194233,243
1,529,186,8.600156490889816,67.59460327895378,5.3366992312063095,11,1.05550528101563,243
1,477,119,8.221593718918115,70.70699258721257,3.1944700959985375,11,11.471720138417833,243
1,63,123,377.34195298108756,12.665994531543925,2.352103891745048,0,3.402274153895438,243
1,189,319,2784.6478622682953,66.38835178500506,1,5,4.70469820054539,243
1,157,69,28.737932672185128,591.8866085704472,6.163591138387411,131,7.379640244793724,243
1,335,58,10.868463043007702,619.1399906875633,8.221593718918115,137,1.2983506041341275,243
1,95,156,10.484020445962004,3.7564711576023706,3.3415592730931514,0,1,243
1,207,93,1.8279932366103413,840.8745006670888,4.41734470314007,179,4.0370172585965545,243
1,61,137,485.5310503069897,37.311912246497435,3.3717800563729625,6,3.591118336899619,245
1,203,263,2710.4417493170313,80.93071774042775,1.1343340218056186,11,5.78713139650923,245
1,333,86,2.054969943197392,2.289424337382377,1.7792803367036514,0,1,245
1,230,271,9.326033468832199,435.8089929325677,8.915518952590332,98,4.538282177656346,245
1,118,162,14.497406703726323,565.8328692610854,40.0984933387567,127,37.64935806792467,245
1,299,64,11.267002914203621,47.152995383813824,2.9993582917311614,5,1.4595630956355332,245
1,615,598,4954.669185977833,1330.897693866265,16.00667308959396,285,398.2864241202894,245
1,246,101,6.6838152661163015,85.42279997140682,2.2689045538915216,14,1.1865643613623453,245
1,138,33,1,2.527767046945072,4.41734470314007,0,1.2190499622963573,245
1,95,230,2544.8934223086476,61.77479874530655,2.394840738752913,4,4.662530662230764,245
1,211,174,172.40868515129338,391.1788508702192,1,85,26.740835695538134,245
1,342,89,5.010744382814623,2.111230636405347,2.2084421198857496,0,803.8607809527958,245
1,196,274,2809.8319852116842,124.67996636412144,4.261093035999904,25,8.915518952590332,245
1,218,276,41.56888048615192,53.9709810923747,23.153352338605863,10,13.859258028876345,245
1,81,67,4.70469820054539,40.46114076709807,2.4826580792343136,8,3.790444369349615,245
1,285,213,9.581360370120452,210.1748011332489,2.9194305122825193,43,1.4727632625012197,249
1,510,112,4.0370172585965545,121.35745805269733,3.495421162208289,24,20.41140607045414,249
1,454,119,6.332337115059233,260.8688882726556,2.0735549199176786,54,2.5736956277088527,249
1,334,574,6432.897730899071,405.5231393150039,2.6204587135879382,98,15.302089336814529,249
1,383,76,45.077408892082616,702.311555697317,5.839469730039315,152,2.130324430141181,249
1,468,872,9389.220126017843,391.1788508702192,5.010744382814623,88,17.202106126817206,249
1,167,31,35.66951179220785,1.582754255017161,6.219334142415033,0,1.9121630716150073,249
1,564,870,9910.37142763007,641.8434742587398,12.896130909616685,116,17.67306309557253,249
1,92,129,570.9502145232882,34.40779891758288,1.2637517764381048,2,3.55893165592484,249
1,139,38,17.202106126817206,4.377752673199239,4.338515500970489,0,2.130324430141181,249
1,74,185,1942.529158033639,160.4274174731006,1.2637517764381048,33,8.147904748154893,249
1,121,106,2.5051110317749283,68.20592323159589,4.261093035999904,12,1.0942100120413492,249
1,118,235,2325.7815175360315,107.95321521218223,1,21,11.680156997943149,249
1,241,163,10.390053667435131,210.1748011332489,5.839469730039315,43,1.4860828105747503,249
1,88,124,560.7613900338997,52.06190305124306,1,6,3.495421162208289,249
1,306,56,25.107559269908297,997.7517148699251,12.108461188433376,216,1.241199643658838,253
1,261,106,5.3366992312063095,1121.639699626748,22.94583214703714,241,1.0650511827164075,253
1,103,250,1857.0226648110972,39.02993692766079,2.8416326717428775,0,5.839469730039315,253
1,274,88,24.219447008495926,12.896130909616685,5.632914221730313,0,6.744263133752843,253
1,132,213,3216.113583288201,70.07325590699625,5.892281407091261,11,4.70469820054539,253
1,248,30,14.497406703726323,357.4988773320025,34.71898018035337,79,1.9469063586494382,253
1,165,186,9.242445562263638,953.8325541754901,4.000834049244477,209,29.79173503046597,253
1,494,282,4.11036835059307,131.60036293418128,4.11036835059307,25,8.996150162176471,253
1,90,202,953.8325541754901,59.05558787097075,4.833502800813685,7,2.765908010875493,253
1,99,74,4.8772165968854635,20.782273676051794,2.6922012829804105,0,2.5506279612262257,253
1,229,39,21.351247994787023,602.6409666263374,7.247947748081368,129,1.5545094012558458,253
1,179,335,4999.478800728132,154.7527298225434,1.4860828105747503,24,11.166018375594831,253
1,66,144,789.5155785118634,36.317613465632604,1,4,2.668071467227808,253
1,156,282,2662.0728818220628,107.95321521218223,7.054802310718644,16,7.5137255448613365,253
1,560,164,2.8161635237860714,161.87830965227974,2.9724754715597843,31,24.002371562599862,253
1,79,32,3.223360617032344,1,1.7163430887406312,0,1,256
1,84,170,997.7517148699251,44.67338651156932,1.382809846513615,3,2.3101297000831598,256
1,133,234,24.43848566661409,1977.824185488234,23.153352338605863,467,26.263635276533325,256
1,298,122,1,3.591118336899619,2.6922012829804105,0,3.55893165592484,256
1,624,310,63.46606095169445,1496.1514646724518,136.4260674966003,327,65.20362630934878,256
1,75,94,424.19542706920294,91.80246654211473,1,17,2.9724754715597843,256
1,168,208,16.444901651989614,715.0722936957665,6.928906670918847,154,30.33303970096302,256
1,349,73,33.19071573644146,1111.5866031276498,19.86747693496753,238,1,256
1,171,288,3550.9301628038716,782.4392630952797,25.107559269908297,168,65.20362630934878,256
1,70,176,7.4463810954847975,7.581679051819495,16.297508346206442,0,6.389606243621411,256
1,314,81,40.827067948525716,903.6738814396949,10.484020445962004,196,2.1886481684490513,256
1,303,154,2.0735549199176786,104.13466108439275,2.527767046945072,19,7.930776992703182,256
1,112,280,856.1528754931102,140.16112218895825,5.582427215732716,28,5.7352621639905985,256
1,360,101,373.95989092698994,768.4763358163398,42.70694775558883,167,485.5310503069897,256
1,157,391,1443.2291377181866,45.48508521729771,1,4,5.632914221730313,256
1,239,122,10.966756516013595,157.5645289789016,1.8950246269902717,31,4.07352770587525,260
1,86,109,4.579326023042523,130.42084766886575,3.1944700959985375,26,2.8416326717428775,260
1,353,128,1.3953158633977607,90.97965414049393,1.5970685524504655,16,1.9469063586494382,260
1,116,179,863.8958506702986,41.944825973180045,1.2637517764381048,4,8.523074516046172,260
1,390,104,5.384963893812917,761.5885921284105,2.289424337382377,163,1.2190499622963573,260
1,341,857,2784.6478622682953,309.5377258125486,24.43848566661409,66,22.53635501477208,260
1,579,180,42.32417147982777,1482.7416726896747,167.8142879431328,327,62.89722370799012,260
1,74,16,1,1,1,0,1.1343340218056186,260
